tag,block,family,item,gold,correct,best_rank,best_depth,n_tokens,h0_seed,state_sha,natural_window,log_rank,window_k,window,pr,cos_consecutive,contraction,settle
rep_parity8_r01,rep,parity8,0,1,False,2,5,44,,a7e257e2f5c64be4,43,0.3010299956639812,40.0,40,11.96296397569112,0.47697490558136213,0.8882259240517475,37.0
rep_parity8_r01,rep,parity8,0,1,False,2,5,44,,a7e257e2f5c64be4,43,0.3010299956639812,,43,10.974945664400472,0.48816087767952643,0.8904130033121656,37.0
rep_parity8_r02,rep,parity8,0,1,True,1,5,44,,c8fe134b1e75b231,42,0.0,10.0,10,7.251912791740952,0.24108040856295126,0.8426337009989548,10.0
rep_parity8_r02,rep,parity8,0,1,True,1,5,44,,c8fe134b1e75b231,42,0.0,20.0,20,12.006115629352898,0.38661490225042716,0.8689086919133974,20.0
rep_parity8_r02,rep,parity8,0,1,True,1,5,44,,c8fe134b1e75b231,42,0.0,30.0,30,15.794413912217546,0.4541345462328781,0.8743323636152867,30.0
rep_parity8_r02,rep,parity8,0,1,True,1,5,44,,c8fe134b1e75b231,42,0.0,40.0,40,19.000768483924773,0.4990395838572959,0.8731672106786609,32.0
rep_parity8_r02,rep,parity8,0,1,True,1,5,44,,c8fe134b1e75b231,42,0.0,,42,19.286280055797512,0.5076451839391442,0.8735890346775756,32.0
rep_parity8_r03,rep,parity8,0,1,False,2,5,44,,aa19deec1996c16b,44,0.3010299956639812,10.0,10,6.772751442467224,0.2523131961307398,0.8621380645328707,10.0
rep_parity8_r03,rep,parity8,0,1,False,2,5,44,,aa19deec1996c16b,44,0.3010299956639812,20.0,20,11.868982770360264,0.3405022980303457,0.8680587212835926,20.0
rep_parity8_r03,rep,parity8,0,1,False,2,5,44,,aa19deec1996c16b,44,0.3010299956639812,30.0,30,15.248602416941374,0.41273632896269175,0.8746903555423391,30.0
rep_parity8_r03,rep,parity8,0,1,False,2,5,44,,aa19deec1996c16b,44,0.3010299956639812,40.0,40,18.02069326644547,0.4393449125789564,0.8749085674601064,33.0
rep_parity8_r03,rep,parity8,0,1,False,2,5,44,,aa19deec1996c16b,44,0.3010299956639812,,44,18.616361121168165,0.44765540894564354,0.8771661362308579,33.0
rep_parity8_r04,rep,parity8,0,1,True,1,3,44,,50f07f9d983bc9c3,44,0.0,10.0,10,7.044920950093361,0.23916607523248753,0.850181084739479,10.0
rep_parity8_r04,rep,parity8,0,1,True,1,3,44,,50f07f9d983bc9c3,44,0.0,20.0,20,11.899614136023494,0.3696782813841687,0.869531833138501,20.0
rep_parity8_r04,rep,parity8,0,1,True,1,3,44,,50f07f9d983bc9c3,44,0.0,30.0,30,13.786533126418998,0.44957737454723506,0.8785754188287784,30.0
rep_parity8_r04,rep,parity8,0,1,True,1,3,44,,50f07f9d983bc9c3,44,0.0,40.0,40,14.494587066376322,0.48658111909588825,0.8795368144247852,34.0
rep_parity8_r04,rep,parity8,0,1,True,1,3,44,,50f07f9d983bc9c3,44,0.0,,44,13.698841051933794,0.4987334840434798,0.8824818278299457,34.0
rep_parity8_r05,rep,parity8,0,1,True,1,5,44,,7410843ee2becf68,44,0.0,10.0,10,7.616895737752404,0.18382249197457035,0.8545193766316473,10.0
rep_parity8_r05,rep,parity8,0,1,True,1,5,44,,7410843ee2becf68,44,0.0,20.0,20,12.672427561006081,0.3142563101645397,0.8711920614872782,20.0
rep_parity8_r05,rep,parity8,0,1,True,1,5,44,,7410843ee2becf68,44,0.0,30.0,30,14.107618792210205,0.40493551403221484,0.8782635037984965,30.0
rep_parity8_r05,rep,parity8,0,1,True,1,5,44,,7410843ee2becf68,44,0.0,40.0,40,13.433573985937187,0.44532667514720753,0.8816418631324074,35.0
rep_parity8_r05,rep,parity8,0,1,True,1,5,44,,7410843ee2becf68,44,0.0,,44,12.282817144427163,0.4595530094819807,0.8850173329735158,35.0
rep_parity8_r06,rep,parity8,0,1,False,2,1,44,,e0f6c836d29ffc5f,44,0.3010299956639812,10.0,10,7.310833464250277,0.1965949178829232,0.8576225572833094,10.0
rep_parity8_r06,rep,parity8,0,1,False,2,1,44,,e0f6c836d29ffc5f,44,0.3010299956639812,20.0,20,12.785236072423798,0.3174982923783931,0.8720556434424134,20.0
rep_parity8_r06,rep,parity8,0,1,False,2,1,44,,e0f6c836d29ffc5f,44,0.3010299956639812,30.0,30,14.541264506445891,0.4163432232004571,0.8795700474591253,30.0
rep_parity8_r06,rep,parity8,0,1,False,2,1,44,,e0f6c836d29ffc5f,44,0.3010299956639812,40.0,40,14.315263714224717,0.4576403643772265,0.8797250073290515,35.0
rep_parity8_r06,rep,parity8,0,1,False,2,1,44,,e0f6c836d29ffc5f,44,0.3010299956639812,,44,13.429922656283708,0.47132411770993576,0.8825794263196722,35.0
rep_parity8_r07,rep,parity8,0,1,True,1,2,44,,0de42dd8e2240336,44,0.0,10.0,10,6.852708399676602,0.2394067332366382,0.853656299930417,10.0
rep_parity8_r07,rep,parity8,0,1,True,1,2,44,,0de42dd8e2240336,44,0.0,20.0,20,11.717001468959978,0.3273105773373896,0.8726178763332579,20.0
rep_parity8_r07,rep,parity8,0,1,True,1,2,44,,0de42dd8e2240336,44,0.0,30.0,30,12.492540126961083,0.42295226847371714,0.8830352315291973,30.0
rep_parity8_r07,rep,parity8,0,1,True,1,2,44,,0de42dd8e2240336,44,0.0,40.0,40,11.850995037722912,0.4682322131667692,0.8830034576583239,36.0
rep_parity8_r07,rep,parity8,0,1,True,1,2,44,,0de42dd8e2240336,44,0.0,,44,11.120837436222379,0.48034707847778824,0.8852908611835857,36.0
rep_parity8_r08,rep,parity8,0,1,False,2,2,44,,43ecd0514c14c0e4,42,0.3010299956639812,10.0,10,7.410428570411757,0.2242332441356027,0.8448805596584676,10.0
rep_parity8_r08,rep,parity8,0,1,False,2,2,44,,43ecd0514c14c0e4,42,0.3010299956639812,20.0,20,11.966131412513224,0.3261604598217412,0.8738234753732822,20.0
rep_parity8_r08,rep,parity8,0,1,False,2,2,44,,43ecd0514c14c0e4,42,0.3010299956639812,30.0,30,14.949146589065686,0.4128397724590443,0.8805613410337969,30.0
rep_parity8_r08,rep,parity8,0,1,False,2,2,44,,43ecd0514c14c0e4,42,0.3010299956639812,40.0,40,15.335855640451486,0.4678191235128064,0.8837954088747476,36.0
rep_parity8_r08,rep,parity8,0,1,False,2,2,44,,43ecd0514c14c0e4,42,0.3010299956639812,,42,15.000041554527781,0.47652754257303487,0.884363359363515,36.0
rep_parity8_r09,rep,parity8,0,1,False,2,7,44,,5441e3873ecea902,44,0.3010299956639812,10.0,10,6.811383417999644,0.24288508063364306,0.8567662570441534,10.0
rep_parity8_r09,rep,parity8,0,1,False,2,7,44,,5441e3873ecea902,44,0.3010299956639812,20.0,20,11.746453380698155,0.34829802391250336,0.8692216568066303,20.0
rep_parity8_r09,rep,parity8,0,1,False,2,7,44,,5441e3873ecea902,44,0.3010299956639812,30.0,30,12.278781713845648,0.4400085997740232,0.8820359239812331,30.0
rep_parity8_r09,rep,parity8,0,1,False,2,7,44,,5441e3873ecea902,44,0.3010299956639812,40.0,40,12.319515023260276,0.4698281057752037,0.8817020868923946,36.0
rep_parity8_r09,rep,parity8,0,1,False,2,7,44,,5441e3873ecea902,44,0.3010299956639812,,44,11.843623878178548,0.4824817535054222,0.8836661107081373,36.0
rep_count_mod3_r00,rep,count_mod3,0,2,False,6,4,42,,b851456469560e73,46,0.7781512503836436,10.0,10,7.329861905090158,0.2687548155240592,0.8413418775395911,10.0
rep_count_mod3_r00,rep,count_mod3,0,2,False,6,4,42,,b851456469560e73,46,0.7781512503836436,20.0,20,12.388574845191672,0.32782710356403233,0.868351419321203,20.0
rep_count_mod3_r00,rep,count_mod3,0,2,False,6,4,42,,b851456469560e73,46,0.7781512503836436,30.0,30,14.33885878389741,0.3426404031095314,0.8763197715280059,30.0
rep_count_mod3_r00,rep,count_mod3,0,2,False,6,4,42,,b851456469560e73,46,0.7781512503836436,40.0,40,13.980820119059976,0.31060625209633036,0.8779732510042834,33.0
rep_count_mod3_r00,rep,count_mod3,0,2,False,6,4,42,,b851456469560e73,46,0.7781512503836436,,46,13.12479742402961,0.28658993071840433,0.8798223411235461,33.0
rep_count_mod3_r01,rep,count_mod3,0,2,False,3,2,42,,f0e2d57eedb3fe93,46,0.47712125471966244,10.0,10,7.485466156677476,0.2217731454636333,0.8424485521741237,10.0
rep_count_mod3_r01,rep,count_mod3,0,2,False,3,2,42,,f0e2d57eedb3fe93,46,0.47712125471966244,20.0,20,13.278375036152278,0.3137324284330773,0.860109037264229,20.0
rep_count_mod3_r01,rep,count_mod3,0,2,False,3,2,42,,f0e2d57eedb3fe93,46,0.47712125471966244,30.0,30,14.713919322628207,0.37179678418164647,0.8669291798365076,30.0
rep_count_mod3_r01,rep,count_mod3,0,2,False,3,2,42,,f0e2d57eedb3fe93,46,0.47712125471966244,40.0,40,15.722602834469255,0.36496937875274643,0.8689564979673714,31.0
rep_count_mod3_r01,rep,count_mod3,0,2,False,3,2,42,,f0e2d57eedb3fe93,46,0.47712125471966244,,46,15.00065557055752,0.34673002265670816,0.8719700183454004,31.0
rep_count_mod3_r02,rep,count_mod3,0,2,False,4,2,42,,fdc00c4be7857cd2,46,0.6020599913279624,10.0,10,7.694068776684469,0.18770830728874308,0.8502523292277855,10.0
rep_count_mod3_r02,rep,count_mod3,0,2,False,4,2,42,,fdc00c4be7857cd2,46,0.6020599913279624,20.0,20,11.60875599815979,0.21662530564796487,0.8803237314572472,20.0
rep_count_mod3_r02,rep,count_mod3,0,2,False,4,2,42,,fdc00c4be7857cd2,46,0.6020599913279624,30.0,30,12.089375632342428,0.2299544623602402,0.8783514659850028,30.0
rep_count_mod3_r02,rep,count_mod3,0,2,False,4,2,42,,fdc00c4be7857cd2,46,0.6020599913279624,40.0,40,10.559640801264075,0.19801910701426664,0.8780216892112395,34.0
rep_count_mod3_r02,rep,count_mod3,0,2,False,4,2,42,,fdc00c4be7857cd2,46,0.6020599913279624,,46,9.574283573920184,0.17594934454023567,0.8796640657171243,34.0
rep_count_mod3_r03,rep,count_mod3,0,2,False,2,3,42,,79024570c5c2e305,46,0.3010299956639812,10.0,10,8.065824912057616,0.16027569358156124,0.8400881573025356,10.0
rep_count_mod3_r03,rep,count_mod3,0,2,False,2,3,42,,79024570c5c2e305,46,0.3010299956639812,20.0,20,13.560660364351616,0.26029204818836527,0.8698874737720397,20.0
rep_count_mod3_r03,rep,count_mod3,0,2,False,2,3,42,,79024570c5c2e305,46,0.3010299956639812,30.0,30,15.106858653257564,0.3128477668818863,0.8802454536924291,30.0
rep_count_mod3_r03,rep,count_mod3,0,2,False,2,3,42,,79024570c5c2e305,46,0.3010299956639812,40.0,40,13.759397722267842,0.3047626530521084,0.8827461547136998,35.0
rep_count_mod3_r03,rep,count_mod3,0,2,False,2,3,42,,79024570c5c2e305,46,0.3010299956639812,,46,12.129521794019809,0.29381655869416035,0.8845558325551105,35.0
rep_count_mod3_r04,rep,count_mod3,0,2,True,1,2,42,,2c00d68ea946d8f6,46,0.0,10.0,10,7.370158739195603,0.24911144804512,0.8506970192210317,10.0
rep_count_mod3_r04,rep,count_mod3,0,2,True,1,2,42,,2c00d68ea946d8f6,46,0.0,20.0,20,12.295972979670108,0.26660059698204336,0.8783028242642611,20.0
rep_count_mod3_r04,rep,count_mod3,0,2,True,1,2,42,,2c00d68ea946d8f6,46,0.0,30.0,30,12.728404510106252,0.26336495933406856,0.8837165149996464,30.0
rep_count_mod3_r04,rep,count_mod3,0,2,True,1,2,42,,2c00d68ea946d8f6,46,0.0,40.0,40,12.094251758331795,0.24752027729206733,0.8835581880253263,35.0
rep_count_mod3_r04,rep,count_mod3,0,2,True,1,2,42,,2c00d68ea946d8f6,46,0.0,,46,11.179045166047436,0.23406848342310527,0.8853317498319819,35.0
rep_count_mod3_r05,rep,count_mod3,0,2,False,2,3,42,,c6fe292191f25655,46,0.3010299956639812,10.0,10,7.942881726814913,0.20863196893862043,0.8356922471378616,10.0
rep_count_mod3_r05,rep,count_mod3,0,2,False,2,3,42,,c6fe292191f25655,46,0.3010299956639812,20.0,20,13.783404452987613,0.289989987810697,0.8644564818334993,20.0
rep_count_mod3_r05,rep,count_mod3,0,2,False,2,3,42,,c6fe292191f25655,46,0.3010299956639812,30.0,30,14.070474152157393,0.30413340902521946,0.8820224849279114,30.0
rep_count_mod3_r05,rep,count_mod3,0,2,False,2,3,42,,c6fe292191f25655,46,0.3010299956639812,40.0,40,11.233322574565772,0.29472067839754645,0.8864291047830413,37.0
rep_count_mod3_r05,rep,count_mod3,0,2,False,2,3,42,,c6fe292191f25655,46,0.3010299956639812,,46,9.677937134561361,0.28614296410635615,0.8884226979429636,37.0
rep_count_mod3_r06,rep,count_mod3,0,2,False,2,3,42,,62c907a8b9ece302,47,0.3010299956639812,10.0,10,7.2113646176424915,0.25386695141332494,0.8423469386611638,10.0
rep_count_mod3_r06,rep,count_mod3,0,2,False,2,3,42,,62c907a8b9ece302,47,0.3010299956639812,20.0,20,12.80345033806105,0.3472564768315944,0.8680192611433069,20.0
rep_count_mod3_r06,rep,count_mod3,0,2,False,2,3,42,,62c907a8b9ece302,47,0.3010299956639812,30.0,30,15.389549649535304,0.3931249175382885,0.8726350611285505,30.0
rep_count_mod3_r06,rep,count_mod3,0,2,False,2,3,42,,62c907a8b9ece302,47,0.3010299956639812,40.0,40,15.527458368118365,0.3800974231969154,0.8747075403599656,33.0
rep_count_mod3_r06,rep,count_mod3,0,2,False,2,3,42,,62c907a8b9ece302,47,0.3010299956639812,,47,14.32199813926669,0.35954902984945664,0.8777000737893846,33.0
rep_count_mod3_r07,rep,count_mod3,0,2,False,2,3,42,,58cac73d4bd1052a,46,0.3010299956639812,10.0,10,7.838653262773761,0.23518318265771576,0.836845787174894,10.0
rep_count_mod3_r07,rep,count_mod3,0,2,False,2,3,42,,58cac73d4bd1052a,46,0.3010299956639812,20.0,20,12.87558648504613,0.346846716879035,0.8665296502435954,20.0
rep_count_mod3_r07,rep,count_mod3,0,2,False,2,3,42,,58cac73d4bd1052a,46,0.3010299956639812,30.0,30,15.062316325238283,0.41080480811594333,0.8759357300824124,30.0
rep_count_mod3_r07,rep,count_mod3,0,2,False,2,3,42,,58cac73d4bd1052a,46,0.3010299956639812,40.0,40,16.493758310370975,0.39990947090381423,0.8746774969561373,33.0
rep_count_mod3_r07,rep,count_mod3,0,2,False,2,3,42,,58cac73d4bd1052a,46,0.3010299956639812,,46,15.63002503516097,0.3735739361513993,0.8754904599174065,33.0
rep_count_mod3_r08,rep,count_mod3,0,2,False,3,2,42,,df38d3cebb1abe16,47,0.47712125471966244,10.0,10,7.558371797366559,0.2320482435609067,0.8362979299480522,10.0
rep_count_mod3_r08,rep,count_mod3,0,2,False,3,2,42,,df38d3cebb1abe16,47,0.47712125471966244,20.0,20,12.771002709109107,0.33669822963347584,0.8631046844654666,20.0
rep_count_mod3_r08,rep,count_mod3,0,2,False,3,2,42,,df38d3cebb1abe16,47,0.47712125471966244,30.0,30,15.275172212821307,0.4095176580889558,0.8713958359160033,30.0
rep_count_mod3_r08,rep,count_mod3,0,2,False,3,2,42,,df38d3cebb1abe16,47,0.47712125471966244,40.0,40,16.579758988659517,0.4040269591984977,0.8728437600247381,32.0
rep_count_mod3_r08,rep,count_mod3,0,2,False,3,2,42,,df38d3cebb1abe16,47,0.47712125471966244,,47,15.728849560430127,0.3805429227379938,0.8747886313655695,32.0
rep_count_mod3_r09,rep,count_mod3,0,2,False,2,3,42,,19e90a2627fbaa40,46,0.3010299956639812,10.0,10,7.29824960653336,0.2675652907648456,0.8380472047669102,10.0
rep_count_mod3_r09,rep,count_mod3,0,2,False,2,3,42,,19e90a2627fbaa40,46,0.3010299956639812,20.0,20,12.370344756282266,0.40126994097704355,0.8683978777031431,20.0
rep_count_mod3_r09,rep,count_mod3,0,2,False,2,3,42,,19e90a2627fbaa40,46,0.3010299956639812,30.0,30,14.834764689243473,0.426655903212724,0.8774920121056112,30.0
rep_count_mod3_r09,rep,count_mod3,0,2,False,2,3,42,,19e90a2627fbaa40,46,0.3010299956639812,40.0,40,13.498071045188155,0.4109449414779063,0.8793110777523869,34.0
rep_count_mod3_r09,rep,count_mod3,0,2,False,2,3,42,,19e90a2627fbaa40,46,0.3010299956639812,,46,11.565338567387242,0.39340934992320736,0.8815107598284974,34.0
rep_add1_r00,rep,add1,0,2,True,1,5,18,,e8e2f21456c65170,49,0.0,10.0,10,7.858157136668138,0.1792173805441919,0.8429730593119121,10.0
rep_add1_r00,rep,add1,0,2,True,1,5,18,,e8e2f21456c65170,49,0.0,20.0,20,12.103192223237327,0.33928949740576375,0.8456776441179427,20.0
rep_add1_r00,rep,add1,0,2,True,1,5,18,,e8e2f21456c65170,49,0.0,30.0,30,12.599875181640046,0.45920390759914065,0.8397990793578528,27.0
rep_add1_r00,rep,add1,0,2,True,1,5,18,,e8e2f21456c65170,49,0.0,40.0,40,11.865661018201504,0.5407399032860837,0.8394389141985603,27.0
rep_add1_r00,rep,add1,0,2,True,1,5,18,,e8e2f21456c65170,49,0.0,,49,10.244262520736287,0.5995318184361972,0.8416918193777201,27.0
rep_add1_r01,rep,add1,0,2,True,1,2,18,,cc60873243e92d50,49,0.0,10.0,10,7.649978253902486,0.12789434598964977,0.8610283971189182,10.0
rep_add1_r01,rep,add1,0,2,True,1,2,18,,cc60873243e92d50,49,0.0,20.0,20,12.333565438990057,0.3231004074595711,0.8390463928376464,20.0
rep_add1_r01,rep,add1,0,2,True,1,2,18,,cc60873243e92d50,49,0.0,30.0,30,13.890871204404117,0.4684985949550806,0.8357535102310417,27.0
rep_add1_r01,rep,add1,0,2,True,1,2,18,,cc60873243e92d50,49,0.0,40.0,40,12.767620994243927,0.5616139783299995,0.8370722431563676,27.0
rep_add1_r01,rep,add1,0,2,True,1,2,18,,cc60873243e92d50,49,0.0,,49,9.435417831630295,0.6259795168444028,0.8417205259494365,27.0
rep_add1_r02,rep,add1,0,2,True,1,5,18,,3b0f7632033a2512,49,0.0,10.0,10,7.649384939575644,0.21667608184030474,0.8599188562332157,10.0
rep_add1_r02,rep,add1,0,2,True,1,5,18,,3b0f7632033a2512,49,0.0,20.0,20,12.630774101556936,0.32888362370917895,0.8511398145144958,20.0
rep_add1_r02,rep,add1,0,2,True,1,5,18,,3b0f7632033a2512,49,0.0,30.0,30,15.299504073535145,0.43104630865524796,0.8365570559156073,27.0
rep_add1_r02,rep,add1,0,2,True,1,5,18,,3b0f7632033a2512,49,0.0,40.0,40,15.367666900671532,0.5135064343770636,0.8325409204173542,27.0
rep_add1_r02,rep,add1,0,2,True,1,5,18,,3b0f7632033a2512,49,0.0,,49,13.603580425488998,0.5740298972654084,0.834748232942234,27.0
rep_add1_r03,rep,add1,0,2,True,1,5,18,,0bbb678870aa857a,49,0.0,10.0,10,7.653301306281151,0.11463341995667078,0.8634443083880842,10.0
rep_add1_r03,rep,add1,0,2,True,1,5,18,,0bbb678870aa857a,49,0.0,20.0,20,12.069094719525204,0.3326132617166482,0.8380020414473446,20.0
rep_add1_r03,rep,add1,0,2,True,1,5,18,,0bbb678870aa857a,49,0.0,30.0,30,14.055109047968626,0.4629931731784492,0.8334556512522696,27.0
rep_add1_r03,rep,add1,0,2,True,1,5,18,,0bbb678870aa857a,49,0.0,40.0,40,12.575718552295061,0.5595261149618599,0.8356518620236706,27.0
rep_add1_r03,rep,add1,0,2,True,1,5,18,,0bbb678870aa857a,49,0.0,,49,9.042780533787093,0.6243992044385888,0.8410445342339681,27.0
rep_add1_r04,rep,add1,0,2,True,1,2,18,,c5e715ada73a5643,50,0.0,10.0,10,7.55673156070482,0.11486148422015338,0.8596439365486297,10.0
rep_add1_r04,rep,add1,0,2,True,1,2,18,,c5e715ada73a5643,50,0.0,20.0,20,11.984678783608851,0.3249857183321648,0.8407978572135081,20.0
rep_add1_r04,rep,add1,0,2,True,1,2,18,,c5e715ada73a5643,50,0.0,30.0,30,13.56225015241444,0.44531980375933056,0.8339860902361159,26.0
rep_add1_r04,rep,add1,0,2,True,1,2,18,,c5e715ada73a5643,50,0.0,40.0,40,13.162373846797559,0.5224516770685266,0.833629357297216,26.0
rep_add1_r04,rep,add1,0,2,True,1,2,18,,c5e715ada73a5643,50,0.0,,50,12.014623610635223,0.5823365663860612,0.8370523015254334,26.0
rep_add1_r05,rep,add1,0,2,True,1,5,18,,c8e8a42208a2ca00,49,0.0,10.0,10,8.08938527793271,0.174742178135215,0.8424035903769995,10.0
rep_add1_r05,rep,add1,0,2,True,1,5,18,,c8e8a42208a2ca00,49,0.0,20.0,20,12.725183974651864,0.360025133667762,0.8359028347471342,20.0
rep_add1_r05,rep,add1,0,2,True,1,5,18,,c8e8a42208a2ca00,49,0.0,30.0,30,14.829406247774747,0.4826273392361503,0.833718035546344,26.0
rep_add1_r05,rep,add1,0,2,True,1,5,18,,c8e8a42208a2ca00,49,0.0,40.0,40,13.85922296957081,0.5662440558610271,0.8354436564429526,26.0
rep_add1_r05,rep,add1,0,2,True,1,5,18,,c8e8a42208a2ca00,49,0.0,,49,10.205272902687879,0.627346593122913,0.8410253350498651,26.0
rep_add1_r06,rep,add1,0,2,True,1,2,18,,e0c94cb2be1da546,49,0.0,10.0,10,7.765661300423924,0.10057247502338977,0.8534365864012915,10.0
rep_add1_r06,rep,add1,0,2,True,1,2,18,,e0c94cb2be1da546,49,0.0,20.0,20,12.242909373962979,0.3142356636097903,0.8364811338967628,20.0
rep_add1_r06,rep,add1,0,2,True,1,2,18,,e0c94cb2be1da546,49,0.0,30.0,30,14.706914544024869,0.45654748169405013,0.8310234548151236,26.0
rep_add1_r06,rep,add1,0,2,True,1,2,18,,e0c94cb2be1da546,49,0.0,40.0,40,13.685484888272239,0.5546840822652868,0.8344369811506457,26.0
rep_add1_r06,rep,add1,0,2,True,1,2,18,,e0c94cb2be1da546,49,0.0,,49,10.140485050454549,0.6199568263902718,0.8398738844702782,26.0
rep_add1_r07,rep,add1,0,2,False,2,2,18,,38083c02ff3b9335,49,0.3010299956639812,10.0,10,7.75539903412732,0.10182994774637748,0.8526965210973891,10.0
rep_add1_r07,rep,add1,0,2,False,2,2,18,,38083c02ff3b9335,49,0.3010299956639812,20.0,20,11.842022456980139,0.3513096779606916,0.8309638948824539,20.0
rep_add1_r07,rep,add1,0,2,False,2,2,18,,38083c02ff3b9335,49,0.3010299956639812,30.0,30,12.706663584109606,0.49019238659917974,0.8330923029387528,27.0
rep_add1_r07,rep,add1,0,2,False,2,2,18,,38083c02ff3b9335,49,0.3010299956639812,40.0,40,10.29205578753992,0.5859859776060394,0.8385405638849959,27.0
rep_add1_r07,rep,add1,0,2,False,2,2,18,,38083c02ff3b9335,49,0.3010299956639812,,49,7.046070592921136,0.6517858997793294,0.8452931807525119,27.0
rep_add1_r08,rep,add1,0,2,True,1,5,18,,5ac2d42a163dffae,50,0.0,10.0,10,8.091762546797435,0.13260303483075234,0.8472213622898243,10.0
rep_add1_r08,rep,add1,0,2,True,1,5,18,,5ac2d42a163dffae,50,0.0,20.0,20,12.978213807346208,0.30961244621124484,0.8358548587489087,20.0
rep_add1_r08,rep,add1,0,2,True,1,5,18,,5ac2d42a163dffae,50,0.0,30.0,30,15.827701027799007,0.44838989619974723,0.8329846678016287,26.0
rep_add1_r08,rep,add1,0,2,True,1,5,18,,5ac2d42a163dffae,50,0.0,40.0,40,14.553557278829699,0.5451899743583974,0.8326472767541108,26.0
rep_add1_r08,rep,add1,0,2,True,1,5,18,,5ac2d42a163dffae,50,0.0,,50,9.538737207098686,0.6220665377444033,0.8390412209355583,26.0
rep_add1_r09,rep,add1,0,2,True,1,5,18,,ed8f0619776a5ef9,49,0.0,10.0,10,7.911941705196613,0.20229710028767003,0.8455689001890123,10.0
rep_add1_r09,rep,add1,0,2,True,1,5,18,,ed8f0619776a5ef9,49,0.0,20.0,20,11.995238056097895,0.3862728500914098,0.8427035111641612,20.0
rep_add1_r09,rep,add1,0,2,True,1,5,18,,ed8f0619776a5ef9,49,0.0,30.0,30,13.97819212960304,0.4975099748113033,0.8379250869532332,27.0
rep_add1_r09,rep,add1,0,2,True,1,5,18,,ed8f0619776a5ef9,49,0.0,40.0,40,14.835912615109248,0.568144006171206,0.8346613693391497,27.0
rep_add1_r09,rep,add1,0,2,True,1,5,18,,ed8f0619776a5ef9,49,0.0,,49,12.856034037799933,0.6231605099281231,0.8377624649760177,27.0
rep_echo_digit_r00,rep,echo_digit,0,4,True,1,4,21,,dd9da5c4fad60e58,48,0.0,10.0,10,7.588916088734456,0.1426139795851578,0.8650624506091095,10.0
rep_echo_digit_r00,rep,echo_digit,0,4,True,1,4,21,,dd9da5c4fad60e58,48,0.0,20.0,20,10.352326371934247,0.12023788277133032,0.8576305586232895,20.0
rep_echo_digit_r00,rep,echo_digit,0,4,True,1,4,21,,dd9da5c4fad60e58,48,0.0,30.0,30,9.960060895497854,0.14420319438903662,0.8625505168696347,30.0
rep_echo_digit_r00,rep,echo_digit,0,4,True,1,4,21,,dd9da5c4fad60e58,48,0.0,40.0,40,10.539613795380735,0.21226519095946159,0.8627992293664789,31.0
rep_echo_digit_r00,rep,echo_digit,0,4,True,1,4,21,,dd9da5c4fad60e58,48,0.0,,48,10.811646129451567,0.2698801260444497,0.8637276026124248,31.0
rep_echo_digit_r01,rep,echo_digit,0,4,True,1,5,21,,8af01926b2fc9ef8,48,0.0,10.0,10,8.003351254726075,0.08695149836967031,0.8542266402053799,10.0
rep_echo_digit_r01,rep,echo_digit,0,4,True,1,5,21,,8af01926b2fc9ef8,48,0.0,20.0,20,8.8284398778832,0.0417693624127643,0.8628658523476721,20.0
rep_echo_digit_r01,rep,echo_digit,0,4,True,1,5,21,,8af01926b2fc9ef8,48,0.0,30.0,30,7.40317357235243,0.03603246401366275,0.8638052751399029,30.0
rep_echo_digit_r01,rep,echo_digit,0,4,True,1,5,21,,8af01926b2fc9ef8,48,0.0,40.0,40,7.312159819926057,0.07603062261732295,0.863443484898268,32.0
rep_echo_digit_r01,rep,echo_digit,0,4,True,1,5,21,,8af01926b2fc9ef8,48,0.0,,48,7.642953700098105,0.12402462382037126,0.8631941997855318,32.0
rep_echo_digit_r02,rep,echo_digit,0,4,True,1,2,21,,871e1b8322213252,49,0.0,10.0,10,7.916211080559201,0.05379533495704087,0.8622911036133395,10.0
rep_echo_digit_r02,rep,echo_digit,0,4,True,1,2,21,,871e1b8322213252,49,0.0,20.0,20,7.980910022882138,-0.015023778464642465,0.8742213687199651,20.0
rep_echo_digit_r02,rep,echo_digit,0,4,True,1,2,21,,871e1b8322213252,49,0.0,30.0,30,6.0895816047857725,-0.04545894227466262,0.8717626950773734,30.0
rep_echo_digit_r02,rep,echo_digit,0,4,True,1,2,21,,871e1b8322213252,49,0.0,40.0,40,5.547443059771001,-0.03092804725383325,0.8663133568200649,33.0
rep_echo_digit_r02,rep,echo_digit,0,4,True,1,2,21,,871e1b8322213252,49,0.0,,49,5.663482943955037,0.013808853914329436,0.8644731223680746,33.0
rep_echo_digit_r03,rep,echo_digit,0,4,True,1,2,21,,f5e37716c0c2af16,49,0.0,10.0,10,7.109217420615998,0.01903534739767028,0.8793935108096951,10.0
rep_echo_digit_r03,rep,echo_digit,0,4,True,1,2,21,,f5e37716c0c2af16,49,0.0,20.0,20,6.625548789944343,-0.058407529049351606,0.895556828633649,20.0
rep_echo_digit_r03,rep,echo_digit,0,4,True,1,2,21,,f5e37716c0c2af16,49,0.0,30.0,30,5.502538521805873,-0.08420670401287843,0.8851413155642958,30.0
rep_echo_digit_r03,rep,echo_digit,0,4,True,1,2,21,,f5e37716c0c2af16,49,0.0,40.0,40,5.168364249165784,-0.06228873117752412,0.874515091233514,35.0
