source,file,task,n_ops,num_steps,n_steps,regime_end,frac_signal,floor,cos_legacy,cos_regime,conv_rate_legacy,conv_rate_regime,dlr_legacy,dlr_regime,settle_legacy
results/trajectories/ (no matching CSV),projection_n2_ns128_init4.npy,projection,2,128,127,17,0.13385826771653545,1.0335662417077145,-0.36090154293400273,0.09362395220992409,-0.019186487488091104,-0.19252087223616948,24.34369542482069,4.287086114609961,12
results/trajectories/ (no matching CSV),projection_n2_ns64_init0.npy,projection,2,64,63,18,0.2857142857142857,1.0095982633658862,-0.36665779006988186,0.29608012660690297,-0.07054284353585433,-0.17240937986073568,12.92904544536035,4.274181564355867,12
results/trajectories/ (no matching CSV),projection_n2_ns64_init1.npy,projection,2,64,63,17,0.2698412698412698,0.9846314211743324,-0.3974692992890131,0.2644660046977284,-0.07270674813282091,-0.180476149761205,12.659081997940941,3.93415280293566,12
results/trajectories/ (no matching CSV),projection_n2_ns64_init2.npy,projection,2,64,63,17,0.2698412698412698,0.9539890185409499,-0.3586333460029746,0.28631723731960856,-0.07134383299597666,-0.1904066431033267,13.21739797110341,4.121719149065742,12
results/trajectories/ (no matching CSV),projection_n2_ns64_init3.npy,projection,2,64,63,18,0.2857142857142857,0.9242496685297913,-0.3467732201857222,0.2356856333886179,-0.0752608282556098,-0.18100835998600545,12.807817331617395,4.218283787930878,12
results/trajectories/ (no matching CSV),projection_n2_ns64_init4.npy,projection,2,64,63,18,0.2857142857142857,0.9898886313758649,-0.34765233206840307,0.3026696685824557,-0.07076346594512414,-0.17222252372499336,12.81268740637726,4.170143518753485,12
results/trajectories/ (no matching CSV),projection_n32_ns128_init0.npy,projection,32,128,127,18,0.14173228346456693,1.259391614674966,-0.4634374004909325,0.13870411118948586,-0.023128350515595007,-0.1817705207226106,22.785425716811023,4.479627342799585,13
results/trajectories/ (no matching CSV),projection_n32_ns128_init1.npy,projection,32,128,127,20,0.15748031496062992,1.1519686904073012,-0.46476322107120643,0.05161582695870239,-0.022563868102792553,-0.16314633748607663,21.771696829569184,4.490449114703575,15
results/trajectories/ (no matching CSV),projection_n32_ns128_init2.npy,projection,32,128,127,12,0.09448818897637795,2.7281027852296424,-0.9306619776481768,0.050738050274494954,-0.017089042967743055,-0.21428752025404726,16.820021048013885,3.303512990877588,13
results/trajectories/ (no matching CSV),projection_n32_ns128_init3.npy,projection,32,128,127,19,0.14960629921259844,1.0919508900432937,-0.44969003817215303,0.11777044341571659,-0.024267039893112997,-0.16478646452105677,23.481540270197957,4.696518650783835,13
results/trajectories/ (no matching CSV),projection_n32_ns128_init4.npy,projection,32,128,127,23,0.18110236220472442,1.0640364379262612,-0.3773902437751047,0.14329538986899615,-0.026375878602056865,-0.14983818203559945,20.85564283498083,4.784769368536869,15
results/trajectories/ (no matching CSV),projection_n32_ns64_init0.npy,projection,32,64,63,21,0.3333333333333333,1.0236760082904177,-0.29218339018094336,0.24471363707631927,-0.07178593809659994,-0.15016797286435385,10.67052943200207,3.9675723279179613,13
results/trajectories/ (no matching CSV),projection_n32_ns64_init1.npy,projection,32,64,63,18,0.2857142857142857,0.9829489814173085,-0.34613899397547243,0.19123184808875338,-0.07035126479975964,-0.18260004407793698,10.86907182993439,3.488718617957332,14
results/trajectories/ (no matching CSV),projection_n32_ns64_init2.npy,projection,32,64,63,18,0.2857142857142857,1.0364141047362478,-0.4183765750812058,0.19489594393916018,-0.06893697275213416,-0.179910208794297,10.882090647529795,3.48860024140355,14
results/trajectories/ (no matching CSV),projection_n32_ns64_init3.npy,projection,32,64,63,20,0.31746031746031744,0.9363937123455949,-0.3494483491191999,0.26055583546894706,-0.07035526809509754,-0.16338942261752665,10.961780653500961,3.856704124464802,15
results/trajectories/ (no matching CSV),projection_n32_ns64_init4.npy,projection,32,64,63,18,0.2857142857142857,0.9876202929449794,-0.3434588650372683,0.21960785263653232,-0.0692605983522231,-0.1686708990230711,11.037727291385329,3.553416908883631,14
results/trajectories/ (no matching CSV),projection_n48_ns128_init0.npy,projection,48,128,127,20,0.15748031496062992,1.0845442452111238,-0.3250348220958668,0.12254664410731544,-0.02500215688858858,-0.15599616995399135,22.49406997086756,4.585756553250544,15
results/trajectories/ (no matching CSV),projection_n48_ns128_init1.npy,projection,48,128,127,18,0.14173228346456693,1.0314243818147013,-0.3737971403807839,0.21987774815415606,-0.0243600763779374,-0.17937812867490194,24.320837038985484,4.541493125222837,13
results/trajectories/ (no matching CSV),projection_n48_ns128_init2.npy,projection,48,128,127,19,0.14960629921259844,1.0267685497653873,-0.3826673555522656,0.2025640863681829,-0.021607789917140643,-0.180967708284715,22.713400859407837,4.361713748702473,14
results/trajectories/ (no matching CSV),projection_n48_ns128_init3.npy,projection,48,128,127,18,0.14173228346456693,1.159230376300706,-0.46110744265796916,0.06256675730031089,-0.024849018166379508,-0.1711371224791854,23.18145202632676,4.42649209742263,14
results/trajectories/ (no matching CSV),projection_n48_ns128_init4.npy,projection,48,128,127,23,0.18110236220472442,1.0151856429858008,-0.3685840601961802,0.19636015893475622,-0.023548535586397416,-0.14352857448368522,23.088383149304295,5.254489488278379,15
results/trajectories/ (no matching CSV),projection_n4_ns128_init0.npy,projection,4,128,127,17,0.13385826771653545,1.0061545473112876,-0.38387190169018054,0.10174405173169203,-0.019064398112004267,-0.2082561982046759,24.60906727058945,4.314921361637974,12
results/trajectories/ (no matching CSV),projection_n4_ns128_init1.npy,projection,4,128,127,17,0.13385826771653545,1.0848706554006322,-0.4080456421500959,0.02768881767918377,-0.019848261574556745,-0.20172999641060418,22.658882066440523,3.9542756981931317,13
results/trajectories/ (no matching CSV),projection_n4_ns128_init2.npy,projection,4,128,127,18,0.14173228346456693,1.0098691240260982,-0.3677811724541035,0.11092823522383709,-0.018640009357479278,-0.19786151695699264,23.586851468269415,4.318253486671014,12
results/trajectories/ (no matching CSV),projection_n4_ns128_init3.npy,projection,4,128,127,17,0.13385826771653545,0.9761900626417238,-0.39729977590336474,0.10720916613392956,-0.020279584790002147,-0.215409047566774,23.684176758463508,4.037835616248873,12
results/trajectories/ (no matching CSV),projection_n4_ns128_init4.npy,projection,4,128,127,16,0.12598425196850394,1.1920091161493487,-0.4426670366415477,-0.012726380591522406,-0.019100493132590324,-0.21495199620836508,23.069105213670714,3.8362722809202547,12
results/trajectories/ (no matching CSV),projection_n4_ns64_init0.npy,projection,4,64,63,18,0.2857142857142857,1.0741176342583858,-0.30491523566157963,0.24262179444360477,-0.07442480138709047,-0.17455834087019262,12.83660838820958,4.287586096050514,13
results/trajectories/ (no matching CSV),projection_n4_ns64_init1.npy,projection,4,64,63,17,0.2698412698412698,0.9360313678805581,-0.3478878856503218,0.2533894640419355,-0.06899705392365593,-0.19398158649199806,13.112131181253176,4.076052417357885,11
results/trajectories/ (no matching CSV),projection_n4_ns64_init2.npy,projection,4,64,63,18,0.2857142857142857,0.9719944973502599,-0.35195832600489096,0.30880013612071056,-0.07067134623996067,-0.18341584197312966,12.815804766362525,4.201977011857448,14
results/trajectories/ (no matching CSV),projection_n4_ns64_init3.npy,projection,4,64,63,20,0.31746031746031744,1.0328200206957536,-0.368022164900236,0.26766614841563047,-0.07059170031908149,-0.1666522765465749,12.803523288303838,4.633666958006145,11
results/trajectories/ (no matching CSV),projection_n4_ns64_init4.npy,projection,4,64,63,17,0.2698412698412698,0.9309371785037152,-0.336758434264628,0.2433808676140759,-0.07110135185651607,-0.19537870245283906,13.221759896507624,4.09406183224524,11
results/trajectories/ (no matching CSV),projection_n64_ns128_init0.npy,projection,64,128,127,22,0.1732283464566929,1.1188164476325,-0.38743766251996414,0.23613914779222162,-0.025180434063512617,-0.12352643729473017,22.783340559938747,5.198545102987421,15
results/trajectories/ (no matching CSV),projection_n64_ns128_init1.npy,projection,64,128,127,20,0.15748031496062992,1.0711378826087652,-0.43491021567882576,0.19313216802454444,-0.02597971507557882,-0.1591351321816575,22.910167370431484,4.70475705810625,13
results/trajectories/ (no matching CSV),projection_n64_ns128_init2.npy,projection,64,128,127,18,0.14173228346456693,1.0067889093360276,-0.3546750601135925,0.2673597770254251,-0.022066038337740786,-0.17837659908556827,23.53402624133257,4.33427516807436,13
results/trajectories/ (no matching CSV),projection_n64_ns128_init3.npy,projection,64,128,127,20,0.15748031496062992,1.0390514865620175,-0.3855849866837053,0.19383199317448224,-0.026478044503966576,-0.15288664898706752,23.3454396063593,4.821055326049655,14
results/trajectories/ (no matching CSV),projection_n64_ns128_init4.npy,projection,64,128,127,22,0.1732283464566929,1.0797276966522793,-0.42586277607598705,0.1452404097689772,-0.025946465692679183,-0.14197481077274435,21.65433876794272,4.7755884343640975,16
results/trajectories/ (no matching CSV),projection_n8_ns128_init0.npy,projection,8,128,127,18,0.14173228346456693,1.0263735565286014,-0.3923768107290884,-0.09182730238145688,-0.022069169592785983,-0.19285230433510578,24.11348234113803,4.408629406181397,13
results/trajectories/ (no matching CSV),projection_n8_ns128_init1.npy,projection,8,128,127,25,0.1968503937007874,0.9520508438920401,-0.3617431594949383,-0.24857761392831215,-0.021558172906270937,-0.14537262605045947,23.058660014089206,5.696580045833421,13
results/trajectories/ (no matching CSV),projection_n8_ns128_init2.npy,projection,8,128,127,20,0.15748031496062992,1.0311457241347863,-0.4219657289668651,0.015501224127178602,-0.01896297011485721,-0.18516723658999648,23.990169740552897,4.935466591330851,13
results/trajectories/ (no matching CSV),projection_n8_ns128_init3.npy,projection,8,128,127,20,0.15748031496062992,1.048526569617845,-0.4211635137163457,0.01400766218865072,-0.021868622198422085,-0.17860984194110457,23.731245012998443,4.93644097937422,13
results/trajectories/ (no matching CSV),projection_n8_ns128_init4.npy,projection,8,128,127,21,0.16535433070866143,1.03928406465504,-0.3993752232497882,-0.19179131588289683,-0.020495389462407802,-0.15599142254447607,22.043996749851075,4.603355112498664,16
results/trajectories/ (no matching CSV),projection_n8_ns64_init0.npy,projection,8,64,63,20,0.31746031746031744,1.002457548817228,-0.3372750056481639,0.24915837027790552,-0.07121974148647138,-0.16079040821202137,11.799076492296138,4.253873166380657,15
results/trajectories/ (no matching CSV),projection_n8_ns64_init1.npy,projection,8,64,63,18,0.2857142857142857,0.982605803048787,-0.3230503787120866,0.24365783068244096,-0.07042008157413655,-0.18899107591044195,12.385961788352384,4.0736210589995165,12
results/trajectories/ (no matching CSV),projection_n8_ns64_init2.npy,projection,8,64,63,17,0.2698412698412698,0.9635992506386303,-0.38349117974521735,0.192210547096231,-0.06999891964816066,-0.1843376751670886,12.127452066483142,3.7518423171423,13
results/trajectories/ (no matching CSV),projection_n8_ns64_init3.npy,projection,8,64,63,21,0.3333333333333333,1.0057780653070278,-0.3405248574945558,0.2935135764890146,-0.07075718535258611,-0.15222974182971857,11.871764327798331,4.509865751213689,12
results/trajectories/ (no matching CSV),projection_n8_ns64_init4.npy,projection,8,64,63,20,0.31746031746031744,0.9762423229018939,-0.29873915118079175,0.23276601654664453,-0.06914651717395724,-0.16962111466258306,11.633873982841873,4.160763400501816,15
